013bb52b65fb2333313f99e0332da9e3,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XII,Fusibacter
013f774ee7ec93ccdf8a0af5545a8ba8,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
01430b277499c47eeb24fd21e2156b8f,Bacteria,Proteobacteria,Deltaproteobacteria,NKB15,NKB15_fa,NKB15_ge
014573dbae9ed0bc9d626d225f1eebee,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage
014970502bc07d0897dff7a9dd71276a,Archaea,Nanoarchaeaeota,Nanohaloarchaeia,Nanohaloarchaeales,Nanohaloarchaeaceae,Nanohaloarchaeaceae_ge
014a7aa9cad72168c261c5fca2eede73,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified
014c6cdbdbbc013806f53c666ff9701e,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
014ce8e2b17aa0aef2dd420f52e35ca2,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
0153c4c06f17c9f98a81bb2821a93791,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
01540b0b27e9068cae19d207e737b841,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Belliella
0155c46c1e15c1cf7ef77f4bfca0e509,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halomicrobiaceae,Halomicrobium
015666740dcddeb90b3998e5c1168ca3,Bacteria,Gemmatimonadetes,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge
0157821f29adee4d50c375ed50b24b37,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geothermobacter
0157db0c010ac702858c9f69d8600913,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
01584fb8df0131f9ffea8d09f8c00511,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_unclassified
0159b081a7cb0cdccbbe9c0b1e3a4339,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,MSBL7
015a0414e84cf6f377babdacf5851743,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
015b1c49815ee82608d250aff61d2b79,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
015eb1458faa38db77e973b0a49435e8,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
015fc8ac7ec5ab8fdedbc1ba9041b173,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,MidBa8,MidBa8_ge
01634e0efde5d8eac1d26bfda1fb9277,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Phormidiaceae,Arthrospira_PCC-7345
01642a1b266bc7d482b29862669c73fc,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmata_uncultured_or,Thermoplasmata_uncultured_fa,Thermoplasmata_uncultured_ge
0165e4ec284107837233abdfbd1a5cce,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XII,Acidaminobacter
0168319ec2fd1f521b783b326ba1e6cc,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified
